City,Date,Day of Week,JoinID,MLBGame,MLB_Attendance,NBAGame,NBA_Attendance,NFLGame,NFL_Attendance,State
Miami,2017-09-30,Saturday,2017-09-30MiamiFL,1,25264,0,0,0,0,FL
Miami,2017-10-01,Sunday,2017-10-01MiamiFL,1,25222,0,0,0,0,FL
Miami,2018-03-29,Thursday,2018-03-29MiamiFL,1,32151,0,0,0,0,FL
Miami,2018-03-30,Friday,2018-03-30MiamiFL,1,12034,0,0,0,0,FL
Miami,2018-03-31,Saturday,2018-03-31MiamiFL,1,13422,0,0,0,0,FL
Miami,2018-04-01,Sunday,2018-04-01MiamiFL,1,10428,0,0,0,0,FL
Miami,2018-04-02,Monday,2018-04-02MiamiFL,1,11113,0,0,0,0,FL
Miami,2018-04-03,Tuesday,2018-04-03MiamiFL,1,14953,0,0,0,0,FL
Miami,2018-04-09,Monday,2018-04-09MiamiFL,1,7003,0,0,0,0,FL
Miami,2018-04-10,Tuesday,2018-04-10MiamiFL,1,6516,0,0,0,0,FL
Miami,2018-04-11,Wednesday,2018-04-11MiamiFL,1,6150,0,0,0,0,FL
Miami,2018-04-13,Friday,2018-04-13MiamiFL,1,6852,0,0,0,0,FL
Miami,2018-04-14,Saturday,2018-04-14MiamiFL,1,26816,0,0,0,0,FL
Miami,2018-04-15,Sunday,2018-04-15MiamiFL,1,10621,0,0,0,0,FL
Miami,2018-04-27,Friday,2018-04-27MiamiFL,1,5931,0,0,0,0,FL
Miami,2018-04-28,Saturday,2018-04-28MiamiFL,1,9659,0,0,0,0,FL
Miami,2018-04-29,Sunday,2018-04-29MiamiFL,1,11203,0,0,0,0,FL
Miami,2018-04-30,Monday,2018-04-30MiamiFL,1,5415,0,0,0,0,FL
Miami,2018-05-01,Tuesday,2018-05-01MiamiFL,1,5844,0,0,0,0,FL
Miami,2018-05-02,Wednesday,2018-05-02MiamiFL,1,5941,0,0,0,0,FL
Miami,2018-05-10,Thursday,2018-05-10MiamiFL,1,8277,0,0,0,0,FL
Miami,2018-05-11,Friday,2018-05-11MiamiFL,1,9149,0,0,0,0,FL
Miami,2018-05-12,Saturday,2018-05-12MiamiFL,1,12383,0,0,0,0,FL
Miami,2018-05-13,Sunday,2018-05-13MiamiFL,1,7435,0,0,0,0,FL
Miami,2018-05-15,Tuesday,2018-05-15MiamiFL,1,6242,0,0,0,0,FL
Miami,2018-05-16,Wednesday,2018-05-16MiamiFL,1,5721,0,0,0,0,FL
Miami,2018-05-17,Thursday,2018-05-17MiamiFL,1,13820,0,0,0,0,FL
Atlanta,2018-05-18,Friday,2018-05-18AtlantaGA,1,27705,0,0,0,0,GA
Atlanta,2018-05-19,Saturday,2018-05-19AtlantaGA,1,37715,0,0,0,0,GA
Atlanta,2018-05-20,Sunday,2018-05-20AtlantaGA,1,28352,0,0,0,0,GA
Miami,2018-05-25,Friday,2018-05-25MiamiFL,1,7512,0,0,0,0,FL
Miami,2018-05-26,Saturday,2018-05-26MiamiFL,1,11646,0,0,0,0,FL
Miami,2018-05-27,Sunday,2018-05-27MiamiFL,1,11651,0,0,0,0,FL
Miami,2018-06-08,Friday,2018-06-08MiamiFL,1,10654,0,0,0,0,FL
Miami,2018-06-09,Saturday,2018-06-09MiamiFL,1,12089,0,0,0,0,FL
Miami,2018-06-10,Sunday,2018-06-10MiamiFL,1,12984,0,0,0,0,FL
Miami,2018-06-11,Monday,2018-06-11MiamiFL,1,6023,0,0,0,0,FL
Miami,2018-06-12,Tuesday,2018-06-12MiamiFL,1,5928,0,0,0,0,FL
Miami,2018-06-13,Wednesday,2018-06-13MiamiFL,1,6075,0,0,0,0,FL
Miami,2018-06-14,Thursday,2018-06-14MiamiFL,1,9726,0,0,0,0,FL
Miami,2018-06-25,Monday,2018-06-25MiamiFL,1,6105,0,0,0,0,FL
Miami,2018-06-26,Tuesday,2018-06-26MiamiFL,1,6159,0,0,0,0,FL
Miami,2018-06-27,Wednesday,2018-06-27MiamiFL,1,6382,0,0,0,0,FL
Miami,2018-06-28,Thursday,2018-06-28MiamiFL,1,12715,0,0,0,0,FL
Miami,2018-06-29,Friday,2018-06-29MiamiFL,1,8211,0,0,0,0,FL
Miami,2018-06-30,Saturday,2018-06-30MiamiFL,1,10523,0,0,0,0,FL
Miami,2018-07-01,Sunday,2018-07-01MiamiFL,1,9611,0,0,0,0,FL
Miami,2018-07-02,Monday,2018-07-02MiamiFL,1,6004,0,0,0,0,FL
Miami,2018-07-03,Tuesday,2018-07-03MiamiFL,1,6259,0,0,0,0,FL
Miami,2018-07-04,Wednesday,2018-07-04MiamiFL,1,7572,0,0,0,0,FL
Miami,2018-07-09,Monday,2018-07-09MiamiFL,1,5996,0,0,0,0,FL
Miami,2018-07-10,Tuesday,2018-07-10MiamiFL,1,5624,0,0,0,0,FL
Miami,2018-07-11,Wednesday,2018-07-11MiamiFL,1,5265,0,0,0,0,FL
Miami,2018-07-13,Friday,2018-07-13MiamiFL,1,8090,0,0,0,0,FL
Miami,2018-07-14,Saturday,2018-07-14MiamiFL,1,14793,0,0,0,0,FL
Miami,2018-07-15,Sunday,2018-07-15MiamiFL,1,8829,0,0,0,0,FL
Miami,2018-07-23,Monday,2018-07-23MiamiFL,1,8259,0,0,0,0,FL
Miami,2018-07-24,Tuesday,2018-07-24MiamiFL,1,21673,0,0,0,0,FL
Miami,2018-07-26,Thursday,2018-07-26MiamiFL,1,8506,0,0,0,0,FL
Miami,2018-07-27,Friday,2018-07-27MiamiFL,1,9297,0,0,0,0,FL
Miami,2018-07-28,Saturday,2018-07-28MiamiFL,1,11779,0,0,0,0,FL
Miami,2018-07-29,Sunday,2018-07-29MiamiFL,1,12112,0,0,0,0,FL
Atlanta,2018-07-30,Monday,2018-07-30AtlantaGA,1,21230,0,0,0,0,GA
Atlanta,2018-07-31,Tuesday,2018-07-31AtlantaGA,1,18627,0,0,0,0,GA
Miami,2018-08-06,Monday,2018-08-06MiamiFL,1,8563,0,0,0,0,FL
Miami,2018-08-07,Tuesday,2018-08-07MiamiFL,1,7230,0,0,0,0,FL
Miami,2018-08-08,Wednesday,2018-08-08MiamiFL,1,7306,0,0,0,0,FL
Miami,2018-08-10,Friday,2018-08-10MiamiFL,1,6993,0,0,0,0,FL
Miami,2018-08-11,Saturday,2018-08-11MiamiFL,1,11478,0,0,0,0,FL
Miami,2018-08-12,Sunday,2018-08-12MiamiFL,1,8964,0,0,0,0,FL
Atlanta,2018-08-13,Monday,2018-08-13AtlantaGA,1,16049,0,0,0,0,GA
Atlanta,2018-08-13,Monday,2018-08-13AtlantaGA,1,18186,0,0,0,0,GA
Atlanta,2018-08-14,Tuesday,2018-08-14AtlantaGA,1,19409,0,0,0,0,GA
Atlanta,2018-08-15,Wednesday,2018-08-15AtlantaGA,1,19045,0,0,0,0,GA
Miami,2018-08-21,Tuesday,2018-08-21MiamiFL,1,26275,0,0,0,0,FL
Miami,2018-08-22,Wednesday,2018-08-22MiamiFL,1,25547,0,0,0,0,FL
Miami,2018-08-23,Thursday,2018-08-23MiamiFL,1,6587,0,0,0,0,FL
Miami,2018-08-24,Friday,2018-08-24MiamiFL,1,7792,0,0,0,0,FL
Miami,2018-08-25,Saturday,2018-08-25MiamiFL,1,7823,0,0,0,0,FL
Miami,2018-08-26,Sunday,2018-08-26MiamiFL,1,12770,0,0,0,0,FL
Miami,2018-08-31,Friday,2018-08-31MiamiFL,1,8871,0,0,0,0,FL
Miami,2018-09-01,Saturday,2018-09-01MiamiFL,1,11174,0,0,0,0,FL
Miami,2018-09-02,Sunday,2018-09-02MiamiFL,1,9617,0,0,0,0,FL
Miami,2018-09-03,Monday,2018-09-03MiamiFL,1,7771,0,0,0,0,FL
Miami,2018-09-04,Tuesday,2018-09-04MiamiFL,1,7131,0,0,0,0,FL
Miami,2018-09-05,Wednesday,2018-09-05MiamiFL,1,6427,0,0,0,0,FL
Miami,2018-09-17,Monday,2018-09-17MiamiFL,1,8440,0,0,0,0,FL
Miami,2018-09-18,Tuesday,2018-09-18MiamiFL,1,7726,0,0,0,0,FL
Miami,2018-09-20,Thursday,2018-09-20MiamiFL,1,9863,0,0,0,0,FL
Miami,2018-09-21,Friday,2018-09-21MiamiFL,1,11471,0,0,0,0,FL
Miami,2018-09-22,Saturday,2018-09-22MiamiFL,1,12559,0,0,0,0,FL
Miami,2018-09-23,Sunday,2018-09-23MiamiFL,1,13595,0,0,0,0,FL
Miami,2019-03-28,Thursday,2019-03-28MiamiFL,1,25423,0,0,0,0,FL
Miami,2019-03-29,Friday,2019-03-29MiamiFL,1,6503,0,0,0,0,FL
Miami,2019-03-30,Saturday,2019-03-30MiamiFL,1,7642,0,0,0,0,FL
Miami,2019-03-31,Sunday,2019-03-31MiamiFL,1,7559,0,0,0,0,FL
Miami,2019-04-01,Monday,2019-04-01MiamiFL,1,6489,0,0,0,0,FL
Miami,2019-04-02,Tuesday,2019-04-02MiamiFL,1,5934,0,0,0,0,FL
Miami,2019-04-03,Wednesday,2019-04-03MiamiFL,1,7486,0,0,0,0,FL
Atlanta,2019-04-05,Friday,2019-04-05AtlantaGA,1,29218,0,0,0,0,GA
Atlanta,2019-04-06,Saturday,2019-04-06AtlantaGA,1,35618,0,0,0,0,GA
Atlanta,2019-04-07,Sunday,2019-04-07AtlantaGA,1,32551,0,0,0,0,GA
Miami,2019-04-12,Friday,2019-04-12MiamiFL,1,9322,0,0,0,0,FL
Miami,2019-04-13,Saturday,2019-04-13MiamiFL,1,13828,0,0,0,0,FL
Miami,2019-04-14,Sunday,2019-04-14MiamiFL,1,15238,0,0,0,0,FL
Miami,2019-04-15,Monday,2019-04-15MiamiFL,1,9888,0,0,0,0,FL
Miami,2019-04-16,Tuesday,2019-04-16MiamiFL,1,8137,0,0,0,0,FL
Miami,2019-04-17,Wednesday,2019-04-17MiamiFL,1,10247,0,0,0,0,FL
Miami,2019-04-19,Friday,2019-04-19MiamiFL,1,8199,0,0,0,0,FL
Miami,2019-04-20,Saturday,2019-04-20MiamiFL,1,9910,0,0,0,0,FL
Miami,2019-04-21,Sunday,2019-04-21MiamiFL,1,7412,0,0,0,0,FL
Miami,2019-04-30,Tuesday,2019-04-30MiamiFL,1,7247,0,0,0,0,FL
Miami,2019-05-01,Wednesday,2019-05-01MiamiFL,1,7262,0,0,0,0,FL
Miami,2019-05-03,Friday,2019-05-03MiamiFL,1,7198,0,0,0,0,FL
Miami,2019-05-04,Saturday,2019-05-04MiamiFL,1,10229,0,0,0,0,FL
Miami,2019-05-05,Sunday,2019-05-05MiamiFL,1,11885,0,0,0,0,FL
Miami,2019-05-14,Tuesday,2019-05-14MiamiFL,1,6306,0,0,0,0,FL
Miami,2019-05-15,Wednesday,2019-05-15MiamiFL,1,5947,0,0,0,0,FL
Miami,2019-05-17,Friday,2019-05-17MiamiFL,1,9870,0,0,0,0,FL
Miami,2019-05-18,Saturday,2019-05-18MiamiFL,1,13474,0,0,0,0,FL
Miami,2019-05-19,Sunday,2019-05-19MiamiFL,1,15983,0,0,0,0,FL
Miami,2019-05-28,Tuesday,2019-05-28MiamiFL,1,6407,0,0,0,0,FL
Miami,2019-05-29,Wednesday,2019-05-29MiamiFL,1,6487,0,0,0,0,FL
Miami,2019-05-30,Thursday,2019-05-30MiamiFL,1,7371,0,0,0,0,FL
Miami,2019-06-07,Friday,2019-06-07MiamiFL,1,8589,0,0,0,0,FL
Miami,2019-06-08,Saturday,2019-06-08MiamiFL,1,9771,0,0,0,0,FL
Miami,2019-06-09,Sunday,2019-06-09MiamiFL,1,10959,0,0,0,0,FL
Miami,2019-06-10,Monday,2019-06-10MiamiFL,1,6585,0,0,0,0,FL
Miami,2019-06-11,Tuesday,2019-06-11MiamiFL,1,6308,0,0,0,0,FL
Miami,2019-06-12,Wednesday,2019-06-12MiamiFL,1,7001,0,0,0,0,FL
Miami,2019-06-14,Friday,2019-06-14MiamiFL,1,8340,0,0,0,0,FL
Miami,2019-06-15,Saturday,2019-06-15MiamiFL,1,11464,0,0,0,0,FL
Miami,2019-06-16,Sunday,2019-06-16MiamiFL,1,12472,0,0,0,0,FL
Miami,2019-06-25,Tuesday,2019-06-25MiamiFL,1,7327,0,0,0,0,FL
Miami,2019-06-26,Wednesday,2019-06-26MiamiFL,1,6276,0,0,0,0,FL
Miami,2019-06-27,Thursday,2019-06-27MiamiFL,1,7751,0,0,0,0,FL
Miami,2019-06-28,Friday,2019-06-28MiamiFL,1,9469,0,0,0,0,FL
Miami,2019-06-29,Saturday,2019-06-29MiamiFL,1,14774,0,0,0,0,FL
Miami,2019-06-30,Sunday,2019-06-30MiamiFL,1,11742,0,0,0,0,FL
Atlanta,2019-07-05,Friday,2019-07-05AtlantaGA,1,41102,0,0,0,0,GA
Atlanta,2019-07-06,Saturday,2019-07-06AtlantaGA,1,37216,0,0,0,0,GA
Atlanta,2019-07-07,Sunday,2019-07-07AtlantaGA,1,30514,0,0,0,0,GA
Miami,2019-07-12,Friday,2019-07-12MiamiFL,1,11856,0,0,0,0,FL
Miami,2019-07-13,Saturday,2019-07-13MiamiFL,1,12963,0,0,0,0,FL
Miami,2019-07-14,Sunday,2019-07-14MiamiFL,1,14780,0,0,0,0,FL
Miami,2019-07-16,Tuesday,2019-07-16MiamiFL,1,8151,0,0,0,0,FL
Miami,2019-07-17,Wednesday,2019-07-17MiamiFL,1,7818,0,0,0,0,FL
Miami,2019-07-18,Thursday,2019-07-18MiamiFL,1,21149,0,0,0,0,FL
Miami,2019-07-26,Friday,2019-07-26MiamiFL,1,8867,0,0,0,0,FL
Miami,2019-07-27,Saturday,2019-07-27MiamiFL,1,13047,0,0,0,0,FL
Miami,2019-07-28,Sunday,2019-07-28MiamiFL,1,11538,0,0,0,0,FL
Miami,2019-07-29,Monday,2019-07-29MiamiFL,1,7048,0,0,0,0,FL
Miami,2019-07-30,Tuesday,2019-07-30MiamiFL,1,8064,0,0,0,0,FL
Miami,2019-07-31,Wednesday,2019-07-31MiamiFL,1,8567,0,0,0,0,FL
Miami,2019-08-01,Thursday,2019-08-01MiamiFL,1,10390,0,0,0,0,FL
Miami,2019-08-08,Thursday,2019-08-08MiamiFL,1,8948,0,0,0,0,FL
Miami,2019-08-09,Friday,2019-08-09MiamiFL,1,8057,0,0,0,0,FL
Miami,2019-08-10,Saturday,2019-08-10MiamiFL,1,29720,0,0,0,0,FL
Miami,2019-08-11,Sunday,2019-08-11MiamiFL,1,12338,0,0,0,0,FL
Miami,2019-08-13,Tuesday,2019-08-13MiamiFL,1,8729,0,0,0,0,FL
Miami,2019-08-14,Wednesday,2019-08-14MiamiFL,1,8810,0,0,0,0,FL
Miami,2019-08-15,Thursday,2019-08-15MiamiFL,1,8471,0,0,0,0,FL
Atlanta,2019-08-20,Tuesday,2019-08-20AtlantaGA,1,21271,0,0,0,0,GA
Atlanta,2019-08-21,Wednesday,2019-08-21AtlantaGA,1,23537,0,0,0,0,GA
Atlanta,2019-08-22,Thursday,2019-08-22AtlantaGA,1,23967,0,0,0,0,GA
Miami,2019-08-23,Friday,2019-08-23MiamiFL,1,9065,0,0,0,0,FL
Miami,2019-08-24,Saturday,2019-08-24MiamiFL,1,12981,0,0,0,0,FL
Miami,2019-08-25,Sunday,2019-08-25MiamiFL,1,9286,0,0,0,0,FL
Miami,2019-08-26,Monday,2019-08-26MiamiFL,1,5297,0,0,0,0,FL
Miami,2019-08-27,Tuesday,2019-08-27MiamiFL,1,6169,0,0,0,0,FL
Miami,2019-08-28,Wednesday,2019-08-28MiamiFL,1,6409,0,0,0,0,FL
Miami,2019-08-29,Thursday,2019-08-29MiamiFL,1,6466,0,0,0,0,FL
Miami,2019-09-06,Friday,2019-09-06MiamiFL,1,8915,0,0,0,0,FL
Miami,2019-09-07,Saturday,2019-09-07MiamiFL,1,13112,0,0,0,0,FL
Miami,2019-09-08,Sunday,2019-09-08MiamiFL,1,10934,0,0,0,0,FL
Miami,2019-09-09,Monday,2019-09-09MiamiFL,1,6672,0,0,0,0,FL
Miami,2019-09-10,Tuesday,2019-09-10MiamiFL,1,7215,0,0,0,0,FL
Miami,2019-09-11,Wednesday,2019-09-11MiamiFL,1,7815,0,0,0,0,FL
Miami,2019-09-12,Thursday,2019-09-12MiamiFL,1,7375,0,0,0,0,FL
Miami,2019-09-20,Friday,2019-09-20MiamiFL,1,12775,0,0,0,0,FL
Miami,2019-09-21,Saturday,2019-09-21MiamiFL,1,18085,0,0,0,0,FL
Miami,2019-09-22,Sunday,2019-09-22MiamiFL,1,19709,0,0,0,0,FL
Atlanta,2017-01-01,Sunday,2017-01-01AtlantaGA,0,0,1,18088,0,0,GA
Miami,2017-01-01,Sunday,2017-01-01MiamiFL,0,0,1,19844,0,0,FL
Houston,2017-01-02,Monday,2017-01-02HoustonTX,0,0,1,16569,0,0,TX
Dallas,2017-01-03,Tuesday,2017-01-03DallasTX,0,0,1,19318,0,0,TX
Houston,2017-01-05,Thursday,2017-01-05HoustonTX,0,0,1,18055,0,0,TX
Dallas,2017-01-05,Thursday,2017-01-05DallasTX,0,0,1,19570,0,0,TX
Dallas,2017-01-07,Saturday,2017-01-07DallasTX,0,0,1,19655,0,0,TX
Houston,2017-01-10,Tuesday,2017-01-10HoustonTX,0,0,1,16196,0,0,TX
Atlanta,2017-01-13,Friday,2017-01-13AtlantaGA,0,0,1,18216,0,0,GA
Houston,2017-01-13,Friday,2017-01-13HoustonTX,0,0,1,18055,0,0,TX
Dallas,2017-01-15,Sunday,2017-01-15DallasTX,0,0,1,19655,0,0,TX
Atlanta,2017-01-15,Sunday,2017-01-15AtlantaGA,0,0,1,14231,0,0,GA
Miami,2017-01-17,Tuesday,2017-01-17MiamiFL,0,0,1,19600,0,0,FL
Houston,2017-01-18,Wednesday,2017-01-18HoustonTX,0,0,1,15782,0,0,TX
Miami,2017-01-19,Thursday,2017-01-19MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2017-01-20,Friday,2017-01-20AtlantaGA,0,0,1,16328,0,0,GA
Houston,2017-01-20,Friday,2017-01-20HoustonTX,0,0,1,18055,0,0,TX
Dallas,2017-01-20,Friday,2017-01-20DallasTX,0,0,1,19421,0,0,TX
Atlanta,2017-01-21,Saturday,2017-01-21AtlantaGA,0,0,1,15116,0,0,GA
Miami,2017-01-21,Saturday,2017-01-21MiamiFL,0,0,1,19600,0,0,FL
Dallas,2017-01-22,Sunday,2017-01-22DallasTX,0,0,1,19484,0,0,TX
Atlanta,2017-01-23,Monday,2017-01-23AtlantaGA,0,0,1,12853,0,0,GA
Miami,2017-01-23,Monday,2017-01-23MiamiFL,0,0,1,19600,0,0,FL
Dallas,2017-01-25,Wednesday,2017-01-25DallasTX,0,0,1,19750,0,0,TX
Atlanta,2017-01-27,Friday,2017-01-27AtlantaGA,0,0,1,16968,0,0,GA
Miami,2017-01-28,Saturday,2017-01-28MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2017-01-29,Sunday,2017-01-29AtlantaGA,0,0,1,13643,0,0,GA
Miami,2017-01-30,Monday,2017-01-30MiamiFL,0,0,1,19600,0,0,FL
Dallas,2017-01-30,Monday,2017-01-30DallasTX,0,0,1,20202,0,0,TX
Houston,2017-01-31,Tuesday,2017-01-31HoustonTX,0,0,1,15187,0,0,TX
Miami,2017-02-01,Wednesday,2017-02-01MiamiFL,0,0,1,19600,0,0,FL
Dallas,2017-02-01,Wednesday,2017-02-01DallasTX,0,0,1,19263,0,0,TX
Houston,2017-02-02,Thursday,2017-02-02HoustonTX,0,0,1,15602,0,0,TX
Houston,2017-02-03,Friday,2017-02-03HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2017-02-04,Saturday,2017-02-04AtlantaGA,0,0,1,16691,0,0,GA
Miami,2017-02-04,Saturday,2017-02-04MiamiFL,0,0,1,19754,0,0,FL
Atlanta,2017-02-06,Monday,2017-02-06AtlantaGA,0,0,1,13126,0,0,GA
Houston,2017-02-07,Tuesday,2017-02-07HoustonTX,0,0,1,15514,0,0,TX
Dallas,2017-02-07,Tuesday,2017-02-07DallasTX,0,0,1,19326,0,0,TX
Atlanta,2017-02-08,Wednesday,2017-02-08AtlantaGA,0,0,1,14222,0,0,GA
Dallas,2017-02-09,Thursday,2017-02-09DallasTX,0,0,1,19883,0,0,TX
Dallas,2017-02-11,Saturday,2017-02-11DallasTX,0,0,1,20052,0,0,TX
Houston,2017-02-11,Saturday,2017-02-11HoustonTX,0,0,1,18055,0,0,TX
Miami,2017-02-13,Monday,2017-02-13MiamiFL,0,0,1,19600,0,0,FL
Dallas,2017-02-13,Monday,2017-02-13DallasTX,0,0,1,20159,0,0,TX
Houston,2017-02-15,Wednesday,2017-02-15HoustonTX,0,0,1,16967,0,0,TX
Atlanta,2017-02-24,Friday,2017-02-24AtlantaGA,0,0,1,18122,0,0,GA
Miami,2017-02-25,Saturday,2017-02-25MiamiFL,0,0,1,19600,0,0,FL
Dallas,2017-02-25,Saturday,2017-02-25DallasTX,0,0,1,20411,0,0,TX
Houston,2017-02-25,Saturday,2017-02-25HoustonTX,0,0,1,18055,0,0,TX
Dallas,2017-02-27,Monday,2017-02-27DallasTX,0,0,1,19539,0,0,TX
Houston,2017-02-27,Monday,2017-02-27HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2017-03-01,Wednesday,2017-03-01AtlantaGA,0,0,1,12483,0,0,GA
Miami,2017-03-01,Wednesday,2017-03-01MiamiFL,0,0,1,19609,0,0,FL
Atlanta,2017-03-03,Friday,2017-03-03AtlantaGA,0,0,1,18877,0,0,GA
Dallas,2017-03-03,Friday,2017-03-03DallasTX,0,0,1,19480,0,0,TX
Miami,2017-03-04,Saturday,2017-03-04MiamiFL,0,0,1,19600,0,0,FL
Houston,2017-03-04,Saturday,2017-03-04HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2017-03-05,Sunday,2017-03-05AtlantaGA,0,0,1,15366,0,0,GA
Dallas,2017-03-05,Sunday,2017-03-05DallasTX,0,0,1,20232,0,0,TX
Atlanta,2017-03-06,Monday,2017-03-06AtlantaGA,0,0,1,18890,0,0,GA
Dallas,2017-03-07,Tuesday,2017-03-07DallasTX,0,0,1,20484,0,0,TX
Atlanta,2017-03-08,Wednesday,2017-03-08AtlantaGA,0,0,1,11931,0,0,GA
Miami,2017-03-08,Wednesday,2017-03-08MiamiFL,0,0,1,19600,0,0,FL
Houston,2017-03-08,Wednesday,2017-03-08HoustonTX,0,0,1,16230,0,0,TX
Atlanta,2017-03-10,Friday,2017-03-10AtlantaGA,0,0,1,16078,0,0,GA
Dallas,2017-03-10,Friday,2017-03-10DallasTX,0,0,1,20022,0,0,TX
Miami,2017-03-11,Saturday,2017-03-11MiamiFL,0,0,1,19745,0,0,FL
Dallas,2017-03-11,Saturday,2017-03-11DallasTX,0,0,1,20324,0,0,TX
Houston,2017-03-12,Sunday,2017-03-12HoustonTX,0,0,1,18055,0,0,TX
Miami,2017-03-15,Wednesday,2017-03-15MiamiFL,0,0,1,19678,0,0,FL
Houston,2017-03-15,Wednesday,2017-03-15HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2017-03-16,Thursday,2017-03-16AtlantaGA,0,0,1,17063,0,0,GA
Miami,2017-03-17,Friday,2017-03-17MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2017-03-18,Saturday,2017-03-18AtlantaGA,0,0,1,16543,0,0,GA
Miami,2017-03-19,Sunday,2017-03-19MiamiFL,0,0,1,19600,0,0,FL
Houston,2017-03-20,Monday,2017-03-20HoustonTX,0,0,1,16080,0,0,TX
Miami,2017-03-21,Tuesday,2017-03-21MiamiFL,0,0,1,19600,0,0,FL
Dallas,2017-03-21,Tuesday,2017-03-21DallasTX,0,0,1,20453,0,0,TX
Miami,2017-03-23,Thursday,2017-03-23MiamiFL,0,0,1,19745,0,0,FL
Dallas,2017-03-23,Thursday,2017-03-23DallasTX,0,0,1,19703,0,0,TX
Houston,2017-03-24,Friday,2017-03-24HoustonTX,0,0,1,18055,0,0,TX
Dallas,2017-03-25,Saturday,2017-03-25DallasTX,0,0,1,19934,0,0,TX
Atlanta,2017-03-26,Sunday,2017-03-26AtlantaGA,0,0,1,15921,0,0,GA
Houston,2017-03-26,Sunday,2017-03-26HoustonTX,0,0,1,18055,0,0,TX
Dallas,2017-03-27,Monday,2017-03-27DallasTX,0,0,1,19970,0,0,TX
Atlanta,2017-03-28,Tuesday,2017-03-28AtlantaGA,0,0,1,13412,0,0,GA
Houston,2017-03-28,Tuesday,2017-03-28HoustonTX,0,0,1,18055,0,0,TX
Miami,2017-03-31,Friday,2017-03-31MiamiFL,0,0,1,19600,0,0,FL
Miami,2017-04-02,Sunday,2017-04-02MiamiFL,0,0,1,19600,0,0,FL
Houston,2017-04-05,Wednesday,2017-04-05HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2017-04-06,Thursday,2017-04-06AtlantaGA,0,0,1,18688,0,0,GA
Houston,2017-04-07,Friday,2017-04-07HoustonTX,0,0,1,18055,0,0,TX
Dallas,2017-04-07,Friday,2017-04-07DallasTX,0,0,1,20133,0,0,TX
Atlanta,2017-04-09,Sunday,2017-04-09AtlantaGA,0,0,1,18835,0,0,GA
Miami,2017-04-10,Monday,2017-04-10MiamiFL,0,0,1,19673,0,0,FL
Atlanta,2017-04-11,Tuesday,2017-04-11AtlantaGA,0,0,1,14205,0,0,GA
Dallas,2017-04-11,Tuesday,2017-04-11DallasTX,0,0,1,20333,0,0,TX
Houston,2017-04-12,Wednesday,2017-04-12HoustonTX,0,0,1,18055,0,0,TX
Miami,2017-04-12,Wednesday,2017-04-12MiamiFL,0,0,1,19963,0,0,FL
Houston,2017-04-16,Sunday,2017-04-16HoustonTX,0,0,1,18055,0,0,TX
Houston,2017-04-19,Wednesday,2017-04-19HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2017-04-22,Saturday,2017-04-22AtlantaGA,0,0,1,18866,0,0,GA
Atlanta,2017-04-24,Monday,2017-04-24AtlantaGA,0,0,1,18676,0,0,GA
Houston,2017-04-25,Tuesday,2017-04-25HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2017-04-28,Friday,2017-04-28AtlantaGA,0,0,1,18849,0,0,GA
Houston,2017-05-05,Friday,2017-05-05HoustonTX,0,0,1,18187,0,0,TX
Houston,2017-05-07,Sunday,2017-05-07HoustonTX,0,0,1,18055,0,0,TX
Houston,2017-05-11,Thursday,2017-05-11HoustonTX,0,0,1,18055,0,0,TX
Dallas,2017-10-18,Wednesday,2017-10-18DallasTX,0,0,1,19709,0,0,TX
Dallas,2017-10-20,Friday,2017-10-20DallasTX,0,0,1,19273,0,0,TX
Houston,2017-10-21,Saturday,2017-10-21HoustonTX,0,0,1,18055,0,0,TX
Miami,2017-10-21,Saturday,2017-10-21MiamiFL,0,0,1,19600,0,0,FL
Miami,2017-10-23,Monday,2017-10-23MiamiFL,0,0,1,19600,0,0,FL
Houston,2017-10-23,Monday,2017-10-23HoustonTX,0,0,1,17129,0,0,TX
Dallas,2017-10-23,Monday,2017-10-23DallasTX,0,0,1,19875,0,0,TX
Miami,2017-10-25,Wednesday,2017-10-25MiamiFL,0,0,1,19600,0,0,FL
Dallas,2017-10-25,Wednesday,2017-10-25DallasTX,0,0,1,19674,0,0,TX
Atlanta,2017-10-27,Friday,2017-10-27AtlantaGA,0,0,1,16220,0,0,GA
Miami,2017-10-28,Saturday,2017-10-28MiamiFL,0,0,1,19600,0,0,FL
Dallas,2017-10-28,Saturday,2017-10-28DallasTX,0,0,1,19567,0,0,TX
Atlanta,2017-10-29,Sunday,2017-10-29AtlantaGA,0,0,1,14014,0,0,GA
Miami,2017-10-30,Monday,2017-10-30MiamiFL,0,0,1,19600,0,0,FL
Houston,2017-10-30,Monday,2017-10-30HoustonTX,0,0,1,16714,0,0,TX
